Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
China,CHN,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,47.5130004882813,48.9949989318848,50.5439987182617,52.3540000915527,53.5270004272461
China,CHN,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,822.1064754,886.4279322,939.9136447,912.2955984,841.7362552
China,CHN,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,596.8391727,647.4202795,683.7496354,677.894392,677.6427467
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.4081958280589,24.5049814863803,23.4950582679709,21.3480716058522,19.658377570703
China,CHN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,..,..,..
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.599,1.604,1.61,1.617,1.624
China,CHN,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,12.7387417046264,13.6614063737536,14.4220920676984,19.8310907393458,22.9851739297553
China,CHN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.81773885821291,3.02822560278711,2.55760030508313,2.19156480126449,1.56151997957024
China,CHN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.758869545789478,0.759541736779204,1.17463445310002,1.57610430724387,1.93391658320009
China,CHN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.50167631444046,1.5213628291068,1.45879618931667,1.2273321222174,1.28597570796492
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.85626211026953,7.75763514617024,7.29766595938155,6.90020481672437,6.69999999999993
China,CHN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,5336.06014319861,5721.69381888796,6108.23877494863,6496.62401255517,6894.46452231334
China,CHN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,11145.7515754935,11951.2479591608,12758.647789259,13569.8915267324,14400.8850630561
China,CHN,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,19730.35546875,21230.380859375,22763.43359375,24324.41796875,26001.603515625
China,CHN,GINI index (World Bank estimate),SI.POV.GINI,42.2,..,..,..,..
China,CHN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,47.2345311103108,47.3877519865393,47.0077166222056,45.4008804111238,44.2635808837988
China,CHN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,7.58878055763918,9.57192224844015,7.51017876800265,6.28621825283402,6.3604493433842
China,CHN,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,..,..,..,..,..
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,26.2740073401972,26.965489517382,25.3722763182791,25.6481936187409,25.2361420030407
China,CHN,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,19.5557640575,20.5471893827,19.7096864075,23.3462922584,23.7559196222
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.6996630039661,22.0602532874583,21.381502007129,18.1049939186778,17.375439107137
China,CHN,Individuals using the Internet (% of population),IT.NET.USER.ZS,42.3001174855995,45.8,47.9,50.3,53.2
China,CHN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,45.273501998455,44.0081519030388,43.1029557698618,40.9316360475411,39.8807803541086
China,CHN,"Industry, value added (annual % growth)",NV.IND.TOTL.KD.ZG,8.36416005421714,7.98697068403904,7.39382239382242,6.19719575768482,6.30000000000008
China,CHN,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,3395068013841.36,3666231100810.06,3937305716951.03,4181308259809.01,4444730680176.98
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.643051771,2.62808601,2.000344887,1.437024514,2
China,CHN,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,10.7,..,..,..,..
China,CHN,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,0.071076396299372,..
China,CHN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,63.2960014343262,63.0589981079102,62.7750015258789,62.4360008239746,62.0340003967285
China,CHN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.4649963378906,77.2470016479492,77.0059967041016,76.7279968261719,76.3939971923828
China,CHN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,70.5270004272461,70.3010025024414,70.0390014648438,69.7320022583008,69.3659973144531
China,CHN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..
China,CHN,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,..,..,..,..,..
China,CHN,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,..,..,..,..,..
China,CHN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..
China,CHN,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,..,..,..,..,..
China,CHN,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,..,..,..,..,..
China,CHN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..
China,CHN,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,..,..,..,..,..
China,CHN,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,..,..,..,..,..
China,CHN,"Labor force, total",SL.TLF.TOTL.IN,784480961,785747229,786573327,787073203,787050042
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.18,77.342,77.503,77.667,77.833
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.15,74.322,74.485,74.641,74.795
China,CHN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0477066015070817,0.045479461638937,0.0437977699701949,0.0423007617254136,..
China,CHN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..
China,CHN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
China,CHN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..
China,CHN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..
China,CHN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..
China,CHN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,31.4242848765103,30.5534660371626,30.3770471101676,29.3766033264621,28.818340325356
China,CHN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,..,..,..,..
China,CHN,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,..,..,..,..,..
China,CHN,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,43.1908837611339,41.1059770445792,57.2861524758619,74.0015027191324,65.4163457524511
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,80.8723179789639,88.8862477291362,92.5173289187736,92.4808728658819,97.2521300341807
China,CHN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..
China,CHN,New businesses registered (number),IC.BUS.NREG,..,..,..,..,..
China,CHN,Number of visits or required meetings with tax officials,IC.TAX.METG,2.1,..,..,..,..
China,CHN,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,19.7320003509521,20.1620006561279,20.4710006713867,20.8640003204346,21.1809997558594
China,CHN,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,28.6100006103516,28.3250007629395,27.9969997406006,28.1790008544922,28.0139999389648
China,CHN,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,24.6849994659424,24.7180004119873,24.673999786377,24.9529991149902,25.0069999694824
China,CHN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1788058506,1714202599,4155302052.29,20421778043.33,20285995518.17
China,CHN,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,..,..,..,11340621327.69,8342304875.92
China,CHN,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,17.6488434940757,17.6582876514728,17.6812171984143,17.6855933595224,17.7005446664063
China,CHN,"Population ages 0-14, total",SP.POP.0014.TO,238382047,239690065,241219542,242508393,244031214
China,CHN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,73.5597493353795,73.3217109544214,73.0094910994939,72.6382619611355,72.1765545818009
China,CHN,"Population ages 15-64, total",SP.POP.1564.TO,993567856,995254240,996046584,996030376,995072896
China,CHN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,8.79140717054487,9.02000139410578,9.30929170209179,9.67614467934214,10.1229007517928
China,CHN,"Population ages 65 and above, total",SP.POP.65UP.TO,118745097,122435695,127003874,132681231,139560890
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,143.87139360204,144.583456848168,145.317355990401,146.057646126616,146.850661963179
China,CHN,Population growth (annual %),SP.POP.GROW,0.487231117971201,0.49370963351136,0.506311591779847,0.508136747291937,0.541478512050099
China,CHN,"Population, total",SP.POP.TOTL,1350695000,1357380000,1364270000,1371220000,1378665000
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,6.5,1.9,1.4,0.7,..
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
China,CHN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..,99.2265167236328,..,..,..
China,CHN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..,100.461471557617,..,..,..
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,99.8866195678711,..,..,..
China,CHN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,..,0,0,0,21.3
China,CHN,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,..,30.2,33.2,89.5,91.1
China,CHN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.90711,1.99102,2.02106,2.06558,..
China,CHN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,1035.87909,1089.19205,1113.07185,1176.57712,..
China,CHN,Rural population,SP.RUR.TOTL,651507733,637792141,624030741,610192900,596465626
China,CHN,Rural population (% of total population),SP.RUR.TOTL.ZS,48.235,46.987,45.741,44.5,43.264
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.233711242676,103.87622833252,99.2027893066406,99.3332290649414,100.853813171387
China,CHN,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,104.69465637207,103.815246582031,99.2960433959961,99.5100402832031,101.176712036133
China,CHN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,105.701042175293,103.928932189941,99.1223983764648,99.1811676025391,100.576637268066
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.5681304931641,95.0299530029297,..,..,..
China,CHN,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.0090399980545,1.01818001270294,..,..,..
China,CHN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,93.0101699829102,95.9399719238281,..,..,..
China,CHN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,92.1767120361328,94.2265319824219,..,..,..
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,28.0351905822754,31.4598598480225,41.2777290344238,45.3507194519043,48.4410514831543
China,CHN,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.11049997806549,1.13592004776001,1.16314995288849,1.18780994415283,1.20626997947693
China,CHN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,29.5723705291748,33.5671997070313,44.5703811645508,49.4844017028809,53.2629318237305
China,CHN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,26.6297607421875,29.5506992340088,38.3185386657715,41.6600914001465,44.1549987792969
China,CHN,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,37.9049987792969,37.3339996337891,36.7490005493164,36.5449981689453,36.1749992370605
China,CHN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,38.4679985046387,37.8730010986328,37.2980003356934,36.9770011901855,36.5349998474121
China,CHN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,38.2190017700195,37.6349983215332,37.0559997558594,36.7869987487793,36.3769989013672
China,CHN,Tax payments (number),IC.TAX.PAYM,..,9,9,9,9
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.2228404457472,9.86976268505996,9.6724425423315,9.37428211590801,..
China,CHN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,28.1957752317576,31.2563131592417,32.4935407562916,35.313976681167,..
China,CHN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..
China,CHN,Telephone lines (per 100 people),IT.MLT.MAIN.P2,20.2263873855737,19.3076591411558,17.9431793441141,16.5348087914134,14.7220481841485
China,CHN,Time required to enforce a contract (days),IC.LGL.DURS,..,496.3,496.3,496.3,496.3
China,CHN,Time required to obtain an operating license (days),IC.FRM.DURS,27.5,..,..,..,..
China,CHN,Time required to register property (days),IC.PRP.DURS,..,19.5,19.5,19.5,19.5
China,CHN,Time required to start a business (days),IC.REG.DURS,..,32.4,29.4,29.4,26.9
China,CHN,Time to prepare and pay taxes (hours),IC.TAX.DURS,..,318,261,261,259
China,CHN,Time to resolve insolvency (years),IC.ISV.DURS,..,1.7,1.7,1.7,1.7
China,CHN,"Total employment, total (ages 15+)",SL.EMP.TOTL,749420852,750070551,750444761,750830290,750458119
China,CHN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
China,CHN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
China,CHN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
China,CHN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
China,CHN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
China,CHN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
China,CHN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.90199995040894,3.95799994468689,3.99900007247925,4.00500011444092,4.13100004196167
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.91499996185303,4.99599981307983,5.05800008773804,5.07299995422363,5.05100011825562
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.46999979019165,4.53999996185303,4.59299993515015,4.60500001907349,4.64900016784668
China,CHN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,9.16199970245361,9.32600021362305,9.44999980926514,9.59200000762939,9.6569995880127
China,CHN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,11.3369998931885,11.539999961853,11.6940002441406,11.8699998855591,11.8999996185303
China,CHN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,10.3459997177124,10.5299997329712,10.6700000762939,10.8299999237061,10.875
China,CHN,Urban population,SP.URB.TOTL,699187267,719587859,740239259,761027100,782199374
China,CHN,Urban population (% of total),SP.URB.TOTL.IN.ZS,51.765,53.013,54.259,55.5,56.736
China,CHN,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,36.1800003051757,35.5940008163452,34.98300075531,34.8699998855591,34.5109996795655
China,CHN,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,33.3510007858277,32.8080005645752,32.2329998016358,32.2120008468628,31.8509998321533
China,CHN,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,34.6009998321533,34.0390005111694,33.4469995498658,33.3839988708496,33.0220003128051
China,CHN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,62.0950012207031,62.6660003662109,63.2509994506836,63.4550018310547,63.8250007629395
China,CHN,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,61.5320014953613,62.1269989013672,62.7019996643066,63.0229988098145,63.4650001525879
China,CHN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,61.7809982299805,62.3650016784668,62.9440002441406,63.2130012512207,63.6230010986328
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.479,4.3988,4.3186,4.2384,4.1582
Japan,JPN,Age dependency ratio (% of working-age population),SP.POP.DPND,59.0152801637455,60.7133638032773,62.3833231883095,63.9521257887958,65.290106306176
Japan,JPN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1.14179569465804,1.10418708697322,1.05626649230554,1.11029279352945,1.1503293367689
Japan,JPN,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.632013171014933,0.289577104138544,-3.14802662442911,-4.82228589053913,-13.1068849799805
Japan,JPN,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,63946957943.3782,64132133692.3754,62113237048.9249,59117959182.5575,51369436269.9878
Japan,JPN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,874677,915542.658,927666,956015,984320
Japan,JPN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,127.895951722721,128.296341685946,127.494084799556,127.651516888282,127.7969276653
Japan,JPN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..
Japan,JPN,Consumer price index (2010 = 100),FP.CPI.TOTL,99.680566347233,100.0259000259,102.788569455236,103.600103600104,103.47923681257
Japan,JPN,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,5.4980001449585,5.29300022125244,5.01700019836426,4.82200002670288,4.42199993133545
Japan,JPN,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,0.981000006198883,0.899999976158142,0.925000011920929,0.842000007629395,0.837999999523163
Japan,JPN,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,2.88100004196167,2.76699995994568,2.67199993133545,2.55100011825562,2.38800001144409
Japan,JPN,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..
Japan,JPN,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..,..,..,..
Japan,JPN,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..
Japan,JPN,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..
Japan,JPN,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..
Japan,JPN,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..
Japan,JPN,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,..,..,..,..,..
Japan,JPN,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,..,6,6,6,6
Japan,JPN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,329.968367591717,338.14950509094,345.721874957642,341.81089703888,345.149319478516
Japan,JPN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,159.857516529224,162.308458023185,162.67621734314,162.058999055422,161.714798486094
Japan,JPN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7998.34677071825,7988.58331044764,7819.71463590936,..,..
Japan,JPN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,0.880999982357025,0.902999997138977,0.893999993801117,0.848999977111816,0.834999978542328
Japan,JPN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,3.22900009155273,3.23600006103516,3.11500000953674,3.00600004196167,2.96399998664856
Japan,JPN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.2409999370575,2.24399995803833,2.16599988937378,2.07999992370605,2.04299998283386
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.86700010299683,3.74600005149841,3.67899990081787,3.63299989700317,3.50200009346008
Japan,JPN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,3.53800010681152,3.38299989700317,3.27600002288818,3.22399997711182,3.04500007629395
Japan,JPN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,4.10500001907349,4.01399993896484,3.97900009155273,3.94099998474121,3.84899997711182
Japan,JPN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.1959991455078,26.1900005340576,25.2240009307861,25.9080009460449,25.6149997711182
